,x,y
0,1.2745630893438356,0.03337560909253815
1,1.2744053283168093,0.038936604342523426
2,1.2742233044493472,0.044496858295687926
3,1.2740170212069217,0.05005626509281245
4,1.2737864825168688,0.05561471889080302
5,1.2735316927683122,0.061172113864713946
6,1.2732526568120817,0.06672834420975346
7,1.2729493799606197,0.07228330414330604
8,1.2726218679878805,0.07783688790694303
9,1.2822487163616056,0.08404302106073286
10,1.2718941640812762,0.08893950402375958
11,1.2714939860018444,0.09448832499913463
12,1.2710696005097384,0.10003534705300143
13,1.270621015684646,0.10558046457806046
14,1.2701482400669755,0.11112357200326486
15,1.2696512826576938,0.11666456379583727
16,1.2691301529181531,0.12220333446328559
17,1.2586351755874032,0.12673789793927728
18,1.258070197640866,0.13222850603358097
19,1.2574812678512344,0.1377165966877353
20,1.2568683974308834,0.14320206541640065
21,1.2562315980479821,0.14868480778416404
22,1.2555708818262725,0.15416471940751175
23,1.2548862613448397,0.1596416959568234
24,1.2541777496378703,0.16511563315836478
25,1.2534453601944062,0.17058642679625988
26,1.2526891069580868,0.17605397271448164
27,1.251909004326883,0.18151816681884145
28,1.251105067152825,0.1869789050789578
29,1.2502773107417176,0.19243608353024355
30,1.2494257508528495,0.19788959827589175
31,1.2485504036986936,0.20333934548883936
32,1.2476512859445978,0.20878522141375735
33,1.2467284147084685,0.21422712236901595
34,1.2457818075604434,0.21966494474866635
35,1.244811482522558,0.22509858502441005
36,1.2438174580684027,0.23052793974756644
37,1.24279975312277,0.23595290555104886
38,1.241758387061295,0.2413733791513295
39,1.2406933797100865,0.24678925735040225
40,1.2396047513453496,0.2522004370377541
41,1.2384925226929986,0.2576068151923249
42,1.2373567149282645,0.26300828888446454
43,1.236197349675289,0.2684047552779043
44,1.2350144490067156,0.27379611163170064
45,1.243561458648354,0.2813892296524129
46,1.2325781319533227,0.28456308374498906
47,1.2410585545370718,0.2922304984260787
48,1.239771648507038,0.2976428389162786
49,1.2384611390119085,0.3030495127158706
50,1.2371270510018955,0.30845041688957703
51,1.235769409876112,0.3138454486119654
52,1.2343882414820875,0.3192345051694128
53,1.232983572115278,0.32461748396204626
54,1.2315554285185624,0.32999428250571333
55,1.2204559646434485,0.3327344862893382
56,1.228628827840995,0.34072892949977623
57,1.217505874113864,0.3433721690793184
58,1.2256086623213567,0.35143762866667416
59,1.2336640628859188,0.3595802830298236
60,1.2224951619569464,0.36211956449750093
61,1.2304791986341868,0.3703322045523051
62,1.2288516114125008,0.37569764056871663
63,1.227200628627485,0.3810559238436083
64,1.225526281711472,0.3864069523629903
65,1.2238286025416127,0.39175062425099394
66,1.2221076234392725,0.39708683777180714
67,1.229860368431431,0.40554712939645504
68,1.2280791334920282,0.41090953004459446
69,1.226274517696162,0.4162641075675941
70,1.2149913696451224,0.41835507847744585
71,1.2131543912047278,0.42365247916268195
72,1.2112943160534495,0.42894181411539556
73,1.2094111796044364,0.4342229826342748
74,1.2169019439177513,0.44291608560674134
75,1.2149577800196176,0.44822158891535235
76,1.212990485076675,0.45351855873101
77,1.2203514486402451,0.4623498045870195
78,1.2183224565788486,0.4676701741566158
79,1.2162702694140521,0.47298163996023035
80,1.223499101896362,0.48194911314245137
81,1.2120964664978615,0.4835774559503353
82,1.2099749302096576,0.488861604407765
83,1.2078303577429237,0.49413644564492554
84,1.2056627899272296,0.49940187923644125
85,1.212694277746644,0.508524914552419
86,1.2104638822899596,0.5138114339633935
87,1.2082104413458015,0.5190881711453107
88,1.205933997816438,0.5243550256366988
89,1.203634595042073,0.5296118971642391
90,1.2013122768000204,0.5348586856446766
91,1.2080847077396424,0.5442024797128575
92,1.2056986839114199,0.5494685465195165
93,1.203289705318233,0.5547241522370916
94,1.2008578178235612,0.5599691968064269
95,1.2074476191815813,0.5694692677684468
96,1.204951354607064,0.5747323142390734
97,1.2024321494956551,0.579984418634896
98,1.2178659327353714,0.5939929038991998
99,1.206293837361466,0.5948782883445562
100,1.203686716354724,0.6001360586326921
101,1.2010566788879793,0.6053824031953501
102,1.1984037750333543,0.6106172221496912
103,1.2135083981280306,0.6249978941346453
104,1.2107697872882726,0.6302868570658214
105,1.216858001511682,0.6402199654470291
106,1.1963939883238464,0.6361339675748814
107,1.1936069502682973,0.641348149035463
108,1.1995853587835834,0.6513217077543643
109,1.1879647539836733,0.6517397818857698
110,1.193855900245275,0.6617651316362503
111,1.1996820097250966,0.6718542070583119
112,1.1967390819173622,0.6770823951422669
113,1.1937733699225705,0.6822976925534117
114,1.1821246761657593,0.682499999999999
115,1.1877738196560441,0.6926892184375983
116,1.193356387211513,0.7029406327005758
117,1.198871944044527,0.7132538550774866
118,1.1957483844794468,0.7184781144995254
119,1.2011511782954902,0.7288764277155322
120,1.206485832561041,0.7393354690730668
121,1.2032483983687217,0.7445927019673954
122,1.1999880560613432,0.7498357588899847
123,1.2136194241452023,0.7657368303389018
124,1.1933988958252333,0.7602789458107556
125,1.1900702033446156,0.7654788769857112
126,1.1951055593222297,0.776110624896413
127,1.1917077720830573,0.7813178520658773
128,1.188287296445715,0.7865102040696828
129,1.1848441975311272,0.7916875820529327
130,1.2228304195186872,0.8248095326193507
131,1.2192198799626035,0.8301372683502259
132,1.1908623425588123,0.8184570123563841
133,1.1790633559470054,0.8179453543256942
134,1.1918662244404832,0.834553714890772
135,1.1882134627602423,0.8397462515041756
136,1.184538079208445,0.8449228005594166
137,1.2214188428573436,0.8792957467843389
138,1.2013902366467963,0.8728610996543233
139,1.2136991294225619,0.8899210207871908
140,1.1776503008042234,0.8714153825907152
141,1.1658242974654942,0.8705622938303077
142,1.1700010222192845,0.8816590089177503
143,1.1741029537385674,0.8928086323632693
144,1.1860632437353977,0.9100983363680363
145,1.1899878084844848,0.9213870064518458
146,1.1623158615699147,0.9081006761053462
147,1.1583424730490997,0.9131635752320042
148,1.162173112925835,0.9244342354068648
149,1.1737261470547868,0.9420148256370093
150,1.1618332123781725,0.9408339846195062
151,1.1577170029028678,0.9458944662009612
152,1.153578752164642,0.9509369393152565
153,1.126353283987619,0.9367781379015558
154,1.1528968868940621,0.9673953525782415
155,1.163929516418357,0.9853390689555195
156,1.159619097540048,0.9904082737035294
157,1.1325596516541543,0.9758758299317699
158,1.120743726630817,0.9742476580509031
159,1.1164821141062813,0.9791285354236027
160,1.022324558876988,0.9044763658144817
161,1.1004346282160071,0.9821754573512304
162,1.118432962343478,1.0070415625700821
163,0.7513213993991352,0.6824523095461876
164,0.6377448963407574,0.584385529587546
165,0.6131592953787972,0.5667986225200067
166,0.6691886369815415,0.6240284994571856
167,0.8631195993106444,0.8119418435367355
168,1.1787333528949668,1.1185761855023508
169,1.1738414383471036,1.123708715646187
170,1.1689271755503081,1.1288198519958705
171,0.9992412110773923,0.9734176914791444
172,1.2089595113163385,1.1880412029882466
173,1.2037642116814689,1.1933049579528665
174,1.1985459941111982,1.198545994111198
175,1.179224663463747,1.189560504169003
176,0.9287047751973024,0.9450568451292906
177,1.1618211156363976,1.1926427358020493
178,1.1635527705188207,1.2048941655672405
179,1.165199498993124,1.217183276070688
180,1.1598774600439756,1.2222558151557046
181,1.1682369985064422,1.2418725036494926
182,1.1696271875071849,1.2542715982768773
183,1.1641432785889951,1.2593631036822008
184,1.1586372060608574,1.2644306326293628
185,1.1396617386017625,1.2546697260901802
186,1.1341763777782647,1.2596304791841832
187,1.1286694238714141,1.2645672507295806
188,1.1430195831721472,1.2919486183610287
189,1.1439649891986197,1.3044420659760256
190,1.1448230055884352,1.3169682174887372
191,1.1521209630967053,1.3371021974378474
192,1.146275805302774,1.342116529284055
193,1.146870063866261,1.354737633863989
194,1.1538037593873383,1.3750497753985655
195,1.1477930085551495,1.3800710885718601
196,1.1735643164124745,1.4236473563503433
197,1.1736683844834674,1.4364983547724541
198,1.1673893253974486,1.441605758502681
199,1.1610880409014297,1.4466857161372957
200,1.1174137727645272,1.404781641550083
201,1.1360373969835456,1.4410565681661667
202,1.1358954219758395,1.453879840404402
203,1.129540881663559,1.4588222635573909
204,1.1292524508111768,1.4716704462402412
205,1.110714468058711,1.4606636746510315
206,1.1103487177155293,1.4734825160372553
207,1.103908888052866,1.4783132844150069
208,1.0736551300861712,1.4509616334140771
209,1.0673139152962663,1.4556325107028059
210,1.0903416430025377,1.5007265245655275
211,1.083783129757441,1.5054697365450975
212,1.0772039828437934,1.510184286550972
213,1.030204164216462,1.457705175963597
214,1.0123624101595965,1.4458033581700707
215,1.000344318356512,1.4419903760884973
216,0.9940429458030817,1.4463414610316376
217,0.9820945988278948,1.4423991122269442
218,0.9422400423482084,1.3969283097552454
219,0.9361358426380298,1.4010262967297888
220,0.9300138202508182,1.4050976101831782
221,0.923874091741055,1.4091421726034747
222,0.9177167740003208,1.4131599069880394
223,0.90613223954139,1.4087403467153574
224,0.89997684398093,1.4126806717365836
225,0.8777958786811809,1.391222266703036
226,0.8611188043789579,1.3780781562541922
227,0.8550976259342881,1.3818223656177897
228,0.849060167663417,1.3855402670753998
229,0.8378188119292423,1.3806826711368085
230,0.8317864909797378,1.3843251906339111
231,0.8257383340144391,1.387941354574846
232,0.8196744561815373,1.391531094113064
233,0.813594972928525,1.395094340905099
234,0.8025000000000002,1.3899707730740238
235,0.791465323361957,1.384777109110182
236,0.7804913427639953,1.379513778064741
237,0.759806030527765,1.3567312909981994
238,0.7199422860658107,1.2988102651020028
239,0.7623671987372296,1.3896119077963998
240,0.7515250474088833,1.3841369524425955
241,0.7454784758161284,1.3874029126734821
242,0.7394177113877781,1.39064245875281
243,0.7333428695120506,1.3938555290042907
244,0.7226365797128284,1.3881719539239168
245,0.7074151988556983,1.3735314835954628
246,0.683255702108018,1.3409648189034937
247,0.6864001225820885,1.361792888701984
248,0.6804516649924583,1.3647749014430883
249,0.674490252583977,1.36773093083735
250,0.6685159988533432,1.37066092060623
251,0.6625290175417362,1.3735648149669466
252,0.6565294226326504,1.3764425586335374
253,0.6419859535516951,1.3612049939088238
254,0.6318143013023457,1.3549301416197919
255,0.6175231128677066,1.3395111813919949
256,0.6158194653445148,1.3512924872516667
257,0.6099174961310136,1.3539666347119765
258,0.5918018156752893,1.3292086408699844
259,0.5980788344402248,1.359237546492379
260,0.5761924045969808,1.3251518074865043
261,0.5822471881667943,1.3552170349696249
262,0.576328414521679,1.3577446588423494
263,0.5703986684143104,1.3602464332139164
264,0.5606312284148567,1.3534835151290352
265,0.5547202244213144,1.3559168383857347
266,0.548798659354311,1.3583243469403437
267,0.5169276253262215,1.2956893262563343
268,0.5149342235476377,1.3072366830147446
269,0.523722965319949,1.3467513711136438
270,0.5142580075975061,1.3396879120234846
271,0.504864729146745,1.3325676738025667
272,0.4920413706695517,1.3160244258939986
273,0.48975563576465264,1.3275407403303152
274,0.4839585028058214,1.3296650584120604
